genericdec
-3.9282	40.313769	
11	2	2013
00:00:12	0	
00:00:42	0	
00:01:12	0	
00:01:42	0	
00:02:12	0	
00:02:42	0	
00:03:12	0	
00:03:42	0	
00:04:12	0	
00:04:42	0	
00:05:12	0	
00:05:42	0	
00:06:12	0	
00:06:42	0	
00:07:12	0	
00:07:42	0	
00:08:12	0	
00:08:42	0	
00:09:12	0	
00:09:42	0	
00:10:12	4	
00:10:42	0	
00:11:12	0	
00:11:42	0	
00:12:12	0	
00:12:42	0	
00:13:12	0	
00:13:42	0	
00:14:12	0	
00:14:42	0	
00:15:12	0	
00:15:42	0	
00:16:12	0	
00:16:42	0	
00:17:12	0	
00:17:42	0	
00:18:12	0	
00:18:42	0	
00:19:12	0	
00:19:42	0	
00:20:12	0	
00:20:42	2	
00:21:12	0	
00:21:42	0	
00:22:12	0	
00:22:42	0	
00:23:12	0	
00:23:43	0	
00:24:13	0	
00:24:43	0	
00:25:13	0	
00:25:43	0	
00:26:13	0	
00:26:43	0	
00:27:13	0	
00:27:43	0	
00:28:13	0	
00:28:43	0	
00:29:13	0	
00:29:43	0	
00:30:13	0	
00:30:43	0	
00:31:13	0	
00:31:43	0	
00:32:13	0	
00:32:43	0	
00:33:13	0	
00:33:43	0	
00:34:13	0	
00:34:43	0	
00:35:13	0	
00:35:43	0	
00:36:13	0	
00:36:43	0	
00:37:13	0	
00:37:43	0	
00:38:13	0	
00:38:43	0	
00:39:13	0	
00:39:43	0	
00:40:13	0	
00:40:43	0	
00:41:13	0	
00:41:43	0	
00:42:13	0	
00:42:43	0	
00:43:13	0	
00:43:43	0	
00:44:13	2	
00:44:43	0	
00:45:13	0	
00:45:43	0	
00:46:13	0	
00:46:43	0	
00:47:13	0	
00:47:43	0	
00:48:13	0	
00:48:43	0	
00:49:14	0	
00:49:44	0	
00:50:14	0	
00:50:44	0	
00:51:14	0	
00:51:44	0	
00:52:14	0	
00:52:44	0	
00:53:14	0	
00:53:44	0	
00:54:14	0	
00:54:44	0	
00:55:14	0	
00:55:44	0	
00:56:14	0	
00:56:44	0	
00:57:14	0	
00:57:44	0	
00:58:14	0	
00:58:44	0	
00:59:14	0	
00:59:44	0	
01:00:14	0	
01:00:44	0	
01:01:14	0	
01:01:44	0	
01:02:14	0	
01:02:44	0	
01:03:14	0	
01:03:44	0	
01:04:14	0	
01:04:44	0	
01:05:14	0	
01:05:44	0	
01:06:14	0	
01:06:44	0	
01:07:14	0	
01:07:44	0	
01:08:14	0	
01:08:44	0	
01:09:14	0	
01:09:44	0	
01:10:14	0	
01:10:44	0	
01:11:14	0	
01:11:44	0	
01:12:14	0	
01:12:44	2	
01:13:14	0	
01:13:44	0	
01:14:15	0	
01:14:45	0	
01:15:15	0	
01:15:45	0	
01:16:15	0	
01:16:45	2	
01:17:15	0	
01:17:45	0	
01:18:15	0	
01:18:45	0	
01:19:15	2	
01:19:45	0	
01:20:15	0	
01:20:45	0	
01:21:15	0	
01:21:45	0	
01:22:15	0	
01:22:45	0	
01:23:15	0	
01:23:45	0	
01:24:15	0	
01:24:45	0	
01:25:15	0	
01:25:45	0	
01:26:15	0	
01:26:45	0	
01:27:15	0	
01:27:45	0	
01:28:15	0	
01:28:45	0	
01:29:15	0	
01:29:45	0	
01:30:15	0	
01:30:45	0	
01:31:15	0	
01:31:45	0	
01:32:15	0	
01:32:45	0	
01:33:15	0	
01:33:45	0	
01:34:15	0	
01:34:45	0	
01:35:15	0	
01:35:45	0	
01:36:15	0	
01:36:45	0	
01:37:15	0	
01:37:45	0	
01:38:15	2	
01:38:45	0	
01:39:15	0	
01:39:46	0	
01:40:16	0	
01:40:46	0	
01:41:16	0	
01:41:46	0	
01:42:16	0	
01:42:46	0	
01:43:16	0	
01:43:46	0	
01:44:16	0	
01:44:46	0	
01:45:16	0	
01:45:46	0	
01:46:16	0	
01:46:46	0	
01:47:16	0	
01:47:46	0	
01:48:16	0	
01:48:46	0	
01:49:16	0	
01:49:46	0	
01:50:16	0	
01:50:46	0	
01:51:16	0	
01:51:46	0	
01:52:16	0	
01:52:46	0	
01:53:16	0	
01:53:46	0	
01:54:16	0	
01:54:46	0	
01:55:16	0	
01:55:46	0	
01:56:16	0	
01:56:46	0	
01:57:16	0	
01:57:46	0	
01:58:16	0	
01:58:46	0	
01:59:16	0	
01:59:46	0	
02:00:16	0	
02:00:46	0	
02:01:16	0	
02:01:46	0	
02:02:16	0	
02:02:46	0	
02:03:16	2	
02:03:46	0	
02:04:16	0	
02:04:46	0	
02:05:16	0	
02:05:47	0	
02:06:17	0	
02:06:47	0	
02:07:17	0	
02:07:47	0	
02:08:17	0	
02:08:47	0	
02:09:17	0	
02:09:47	0	
02:10:17	0	
02:10:47	0	
02:11:17	0	
02:11:47	0	
02:12:17	0	
02:12:47	0	
02:13:17	0	
02:13:47	0	
02:14:17	0	
02:14:47	0	
02:15:17	0	
02:15:47	0	
02:16:17	0	
02:16:47	0	
02:17:17	0	
02:17:47	0	
02:18:17	0	
02:18:47	0	
02:19:17	0	
02:19:47	0	
02:20:17	0	
02:20:47	0	
02:21:17	0	
02:21:47	0	
02:22:17	0	
02:22:47	0	
02:23:17	0	
02:23:47	0	
02:24:17	0	
02:24:47	0	
02:25:17	0	
02:25:47	0	
02:26:17	0	
02:26:47	0	
02:27:17	0	
02:27:47	2	
02:28:17	0	
02:28:47	0	
02:29:17	0	
02:29:47	0	
02:30:17	0	
02:30:48	0	
02:31:18	0	
02:31:48	0	
02:32:18	0	
02:32:48	0	
02:33:18	2	
02:33:48	0	
02:34:18	0	
02:34:48	0	
02:35:18	0	
02:35:48	0	
02:36:18	0	
02:36:48	0	
02:37:18	0	
02:37:48	0	
02:38:18	2	
02:38:48	0	
02:39:18	0	
02:39:48	0	
02:40:18	0	
02:40:48	0	
02:41:18	0	
02:41:48	0	
02:42:18	0	
02:42:48	0	
02:43:18	0	
02:43:48	0	
02:44:18	0	
02:44:48	0	
02:45:18	0	
02:45:48	0	
02:46:18	0	
02:46:48	0	
02:47:18	0	
02:47:48	0	
02:48:18	0	
02:48:48	0	
02:49:18	0	
02:49:48	0	
02:50:18	0	
02:50:48	0	
02:51:18	0	
02:51:48	0	
02:52:18	0	
02:52:48	0	
02:53:18	0	
02:53:48	0	
02:54:18	0	
02:54:48	0	
02:55:18	0	
02:55:49	0	
02:56:19	0	
02:56:49	0	
02:57:19	0	
02:57:49	0	
02:58:19	0	
02:58:49	0	
02:59:19	0	
02:59:49	0	
03:00:19	0	
03:00:49	0	
03:01:19	2	
03:01:49	0	
03:02:19	0	
03:02:49	0	
03:03:19	0	
03:03:49	0	
03:04:19	0	
03:04:49	0	
03:05:19	0	
03:05:49	0	
03:06:19	0	
03:06:49	0	
03:07:19	0	
03:07:49	0	
03:08:19	0	
03:08:49	0	
03:09:19	0	
03:09:49	0	
03:10:19	0	
03:10:49	0	
03:11:19	0	
03:11:49	0	
03:12:19	0	
03:12:49	0	
03:13:19	0	
03:13:49	2	
03:14:19	0	
03:14:49	0	
03:15:19	0	
03:15:49	0	
03:16:19	0	
03:16:49	0	
03:17:19	0	
03:17:49	0	
03:18:19	0	
03:18:49	0	
03:19:19	0	
03:19:49	0	
03:20:20	0	
03:20:50	0	
03:21:20	0	
03:21:50	0	
03:22:20	0	
03:22:50	0	
03:23:20	0	
03:23:50	0	
03:24:20	0	
03:24:50	0	
03:25:20	0	
03:25:50	0	
03:26:20	0	
03:26:50	0	
03:27:20	0	
03:27:50	0	
03:28:20	0	
03:28:50	0	
03:29:20	0	
03:29:50	0	
03:30:20	0	
03:30:50	0	
03:31:20	0	
03:31:50	0	
03:32:20	0	
03:32:50	0	
03:33:20	0	
03:33:50	0	
03:34:20	0	
03:34:50	0	
03:35:20	0	
03:35:50	0	
03:36:20	0	
03:36:50	0	
03:37:20	0	
03:37:50	0	
03:38:20	0	
03:38:50	0	
03:39:20	0	
03:39:50	0	
03:40:20	0	
03:40:50	0	
03:41:20	0	
03:41:50	2	
03:42:20	0	
03:42:50	0	
03:43:20	0	
03:43:50	0	
03:44:20	0	
03:44:50	0	
03:45:20	0	
03:45:51	0	
03:46:21	0	
03:46:51	0	
03:47:21	0	
03:47:51	0	
03:48:21	0	
03:48:51	0	
03:49:21	0	
03:49:51	0	
03:50:21	0	
03:50:51	0	
03:51:21	2	
03:51:51	0	
03:52:21	0	
03:52:51	0	
03:53:21	0	
03:53:51	0	
03:54:21	0	
03:54:51	0	
03:55:21	0	
03:55:51	0	
03:56:21	0	
03:56:51	0	
03:57:21	0	
03:57:51	0	
03:58:21	0	
03:58:51	0	
03:59:21	0	
03:59:51	0	
04:00:21	0	
04:00:51	0	
04:01:21	0	
04:01:51	0	
04:02:21	0	
04:02:51	0	
04:03:21	0	
04:03:51	0	
04:04:21	0	
04:04:51	0	
04:05:21	0	
04:05:51	0	
04:06:21	0	
04:06:51	0	
04:07:21	0	
04:07:51	0	
04:08:21	0	
04:08:51	0	
04:09:21	0	
04:09:51	0	
04:10:21	0	
04:10:51	0	
04:11:22	0	
04:11:52	0	
04:12:22	0	
04:12:52	2	
04:13:22	0	
04:13:52	0	
04:14:22	0	
04:14:52	0	
04:15:22	0	
04:15:52	0	
04:16:22	0	
04:16:52	0	
04:17:22	0	
04:17:52	0	
04:18:22	0	
04:18:52	0	
04:19:22	0	
04:19:52	0	
04:20:22	0	
04:20:52	0	
04:21:22	0	
04:21:52	0	
04:22:22	0	
04:22:52	0	
04:23:22	0	
04:23:52	0	
04:24:22	0	
04:24:52	0	
04:25:22	0	
04:25:52	0	
04:26:22	0	
04:26:52	0	
04:27:22	0	
04:27:52	0	
04:28:22	0	
04:28:52	0	
04:29:22	0	
04:29:52	0	
04:30:22	0	
04:30:52	0	
04:31:22	0	
04:31:52	0	
04:32:22	0	
04:32:52	0	
04:33:22	0	
04:33:52	2	
04:34:22	0	
04:34:52	0	
04:35:22	0	
04:35:52	0	
04:36:23	0	
04:36:53	0	
04:37:23	0	
04:37:53	0	
04:38:23	0	
04:38:53	0	
04:39:23	0	
04:39:53	0	
04:40:23	0	
04:40:53	0	
04:41:23	0	
04:41:53	0	
04:42:23	0	
04:42:53	0	
04:43:23	0	
04:43:53	0	
04:44:23	0	
04:44:53	0	
04:45:23	0	
04:45:53	0	
04:46:23	0	
04:46:53	0	
04:47:23	0	
04:47:53	0	
04:48:23	0	
04:48:53	0	
04:49:23	0	
04:49:53	0	
04:50:23	0	
04:50:53	0	
04:51:23	0	
04:51:53	0	
04:52:23	0	
04:52:53	0	
04:53:23	0	
04:53:53	0	
04:54:23	0	
04:54:53	0	
04:55:23	0	
04:55:53	0	
04:56:23	0	
04:56:53	0	
04:57:23	0	
04:57:53	0	
04:58:23	0	
04:58:53	0	
04:59:23	0	
04:59:53	0	
05:00:23	0	
05:00:53	0	
05:01:23	0	
05:01:54	0	
05:02:24	0	
05:02:54	0	
05:03:24	0	
05:03:54	0	
05:04:24	0	
05:04:54	0	
05:05:24	0	
05:05:54	2	
05:06:24	0	
05:06:54	0	
05:07:24	0	
05:07:54	0	
05:08:24	0	
05:08:54	0	
05:09:24	0	
05:09:54	0	
05:10:24	0	
05:10:54	0	
05:11:24	0	
05:11:54	0	
05:12:24	0	
05:12:54	0	
05:13:24	0	
05:13:54	0	
05:14:24	0	
05:14:54	0	
05:15:24	0	
05:15:54	0	
05:16:24	0	
05:16:54	0	
05:17:24	0	
05:17:54	0	
05:18:24	0	
05:18:54	0	
05:19:24	0	
05:19:54	0	
05:20:24	0	
05:20:54	0	
05:21:24	0	
05:21:54	0	
05:22:24	0	
05:22:54	0	
05:23:24	0	
05:23:54	0	
05:24:24	0	
05:24:54	0	
05:25:24	0	
05:25:54	0	
05:26:24	0	
05:26:55	0	
05:27:25	0	
05:27:55	0	
05:28:25	0	
05:28:55	0	
05:29:25	0	
05:29:55	0	
05:30:25	0	
05:30:55	0	
05:31:25	0	
05:31:55	0	
05:32:25	0	
05:32:55	0	
05:33:25	0	
